char_id,era,strength,gender,final_age,final_asset,final_health,final_happiness,final_status,final_humanity,peak_brain,peak_body,peak_social,peak_sense,peak_luck,death_cause,reached_age_80,bankrupt,events_fired
sim_576,平成,センス,男,79,2520000,44,100,33,0,12,15,12,82,12,寿命,0,0,79
sim_577,平成,コミュ,女,91,4080000,8,100,34,0,9,8,91,10,7,寿命,1,0,91
sim_578,昭和,肉体,女,88,2290000,41,100,34,0,14,76,11,9,7,寿命,1,0,88
sim_579,令和,センス,男,94,5150000,0,100,34,0,15,8,6,95,8,病死,1,0,94
sim_580,近未来,コミュ,男,96,10080000,0,100,34,0,7,5,100,5,14,病死,1,0,96
sim_581,平成,コミュ,女,87,3560000,24,100,34,0,5,12,92,7,7,寿命,1,0,87
sim_582,令和,コミュ,男,91,4700000,0,100,34,0,14,5,98,14,11,病死,1,0,91
sim_583,平成,肉体,女,95,4600000,40,100,34,0,11,78,13,14,14,寿命,1,0,95
sim_584,平成,センス,女,18,50000,100,100,28,0,15,10,8,38,11,老衰,0,0,18
sim_585,昭和,頭脳,女,91,2530000,10,100,34,0,91,9,6,13,7,寿命,1,0,91
sim_586,令和,コミュ,男,93,5000000,15,100,34,0,6,10,92,6,14,寿命,1,0,93
sim_587,平成,頭脳,男,80,2650000,35,100,33,0,81,9,11,15,15,寿命,1,0,80
sim_588,平成,肉体,女,87,3560000,42,100,34,0,9,93,6,10,6,寿命,1,0,87
sim_589,令和,センス,女,90,4550000,0,100,34,0,11,5,7,97,5,病死,1,0,90
sim_590,平成,運,女,95,4600000,0,100,34,50,11,8,7,11,53,病死,1,0,95
sim_591,昭和,コミュ,男,77,1410000,38,100,33,0,8,15,81,13,10,寿命,0,0,77
sim_592,令和,肉体,男,89,4400000,38,100,34,0,9,85,5,11,14,寿命,1,0,89
sim_593,昭和,センス,男,85,2050000,18,100,34,0,7,9,12,91,5,寿命,1,0,85
sim_594,近未来,センス,女,88,8240000,7,100,34,0,12,7,12,92,14,寿命,1,0,88
sim_595,近未来,頭脳,女,92,9160000,0,100,34,0,94,9,5,13,5,病死,1,0,92
sim_596,平成,運,女,91,4080000,0,100,34,50,11,15,6,8,57,病死,1,0,91
sim_597,令和,肉体,女,95,5300000,30,100,34,0,7,93,9,7,15,寿命,1,0,95
sim_598,近未来,センス,男,91,8930000,0,100,34,0,14,11,9,80,13,病死,1,0,91
sim_599,令和,コミュ,男,91,4700000,1,100,34,0,8,8,96,13,15,寿命,1,0,91
sim_600,平成,頭脳,男,92,4210000,0,100,34,0,93,8,7,13,5,病死,1,0,92
sim_601,昭和,肉体,男,89,2370000,40,100,34,0,15,86,6,9,13,寿命,1,0,89
sim_602,昭和,コミュ,男,97,3010000,3,100,35,0,10,12,96,9,7,寿命,1,0,97
sim_603,昭和,肉体,女,77,1410000,65,100,33,0,7,81,5,15,13,寿命,0,0,77
sim_604,近未来,運,女,91,8930000,0,100,34,50,8,12,11,15,53,病死,1,0,91
sim_605,令和,頭脳,男,94,5150000,1,100,34,0,95,15,15,5,10,寿命,1,0,94
sim_606,平成,コミュ,女,93,4340000,0,100,34,0,10,14,92,5,6,病死,1,0,93
sim_607,近未来,コミュ,男,94,9620000,0,100,34,0,14,13,92,7,8,病死,1,0,94
sim_608,昭和,運,女,92,2610000,0,100,34,50,11,11,14,11,60,病死,1,0,92
sim_609,平成,肉体,女,93,4340000,24,100,34,0,6,92,6,10,9,寿命,1,0,93
sim_610,平成,肉体,女,96,4730000,15,100,34,0,10,100,8,8,10,寿命,1,0,96
sim_611,昭和,肉体,女,78,1490000,61,100,33,0,5,83,8,14,9,寿命,0,0,78
sim_612,令和,肉体,男,101,6200000,8,100,35,0,14,100,6,11,5,寿命,1,0,101
sim_613,近未来,コミュ,女,95,9850000,0,100,34,0,6,5,90,8,13,病死,1,0,95
sim_614,近未来,運,女,91,8930000,0,100,34,50,8,7,8,7,65,病死,1,0,91
sim_615,昭和,頭脳,女,90,2450000,19,100,34,0,90,15,9,13,15,寿命,1,0,90
sim_616,近未来,頭脳,女,92,9160000,0,100,34,0,96,7,6,14,15,病死,1,0,92
sim_617,令和,運,男,98,5750000,0,100,35,50,11,14,14,11,64,病死,1,0,98
sim_618,昭和,運,男,90,2450000,0,100,34,50,9,11,7,12,52,病死,1,0,90
sim_619,昭和,頭脳,男,95,2850000,5,100,34,0,90,7,10,12,8,寿命,1,0,95
sim_620,平成,センス,男,87,3560000,17,100,34,0,13,8,8,91,13,寿命,1,0,87
sim_621,平成,肉体,男,98,4990000,11,100,35,0,11,96,15,9,8,寿命,1,0,98
sim_622,平成,肉体,男,91,4080000,32,100,34,0,13,100,8,9,12,寿命,1,0,91
sim_623,昭和,肉体,男,80,1650000,59,100,33,0,7,75,11,9,6,寿命,1,0,80
sim_624,昭和,肉体,男,93,2690000,26,100,34,0,6,92,13,8,10,寿命,1,0,93
sim_625,昭和,頭脳,女,85,2050000,27,100,34,0,84,14,12,10,15,寿命,1,0,85
sim_626,令和,センス,女,92,4850000,0,100,34,0,14,12,5,93,7,病死,1,0,92
sim_627,令和,センス,女,89,4400000,3,100,34,0,9,10,12,96,10,寿命,1,0,89
sim_628,令和,運,男,90,4550000,0,100,34,50,12,12,8,12,64,病死,1,0,90
sim_629,近未来,運,女,93,9390000,0,100,34,50,5,10,5,13,60,病死,1,0,93
sim_630,近未来,頭脳,女,97,10310000,0,100,35,0,89,6,5,7,14,病死,1,0,97
sim_631,平成,頭脳,女,88,3690000,16,100,34,0,89,10,5,5,10,寿命,1,0,88
sim_632,近未来,センス,男,94,9620000,0,100,34,0,10,7,13,96,9,病死,1,0,94
sim_633,近未来,コミュ,女,92,9160000,0,100,34,0,8,10,97,10,10,病死,1,0,92
sim_634,近未来,センス,男,89,8470000,0,100,34,0,5,14,5,91,10,病死,1,0,89
sim_635,近未来,コミュ,女,89,8470000,0,100,34,0,8,11,95,11,8,病死,1,0,89
sim_636,令和,運,男,90,4550000,0,100,34,50,10,12,10,13,58,病死,1,0,90
sim_637,平成,センス,女,88,3690000,16,100,34,0,5,9,6,90,14,寿命,1,0,88
sim_638,近未来,頭脳,女,92,9160000,0,100,34,0,94,13,9,7,15,病死,1,0,92
sim_639,平成,運,男,79,2520000,35,100,33,50,10,10,5,7,54,老衰,0,0,79
sim_640,平成,センス,男,95,4600000,0,100,34,0,11,9,14,93,13,病死,1,0,95
sim_641,昭和,運,男,89,2370000,9,100,34,50,5,12,8,6,56,寿命,1,0,89
sim_642,令和,肉体,男,77,2600000,69,100,33,0,9,72,7,12,5,老衰,0,0,77
sim_643,令和,運,女,95,5300000,0,100,34,50,15,8,6,8,61,病死,1,0,95
sim_644,昭和,肉体,男,78,1490000,63,100,33,0,10,87,11,11,11,寿命,0,0,78
sim_645,令和,コミュ,男,71,1700000,60,100,32,0,8,13,73,14,11,老衰,0,0,71
sim_646,近未来,コミュ,女,94,9620000,0,100,34,0,7,12,90,11,10,病死,1,0,94
sim_647,近未来,頭脳,男,92,9160000,0,100,34,0,100,10,9,10,11,病死,1,0,92
sim_648,昭和,肉体,女,89,2370000,42,100,34,0,5,86,13,12,13,寿命,1,0,89
sim_649,近未来,運,男,90,8700000,0,100,34,50,13,6,5,11,65,病死,1,0,90
sim_650,近未来,センス,女,95,9850000,0,100,34,0,12,7,13,100,6,病死,1,0,95
sim_651,令和,運,女,77,2600000,43,100,33,50,11,7,5,14,57,老衰,0,0,77
sim_652,令和,頭脳,女,89,4400000,0,100,34,0,93,11,14,13,5,病死,1,0,89
sim_653,令和,センス,女,91,4700000,0,100,34,0,14,15,6,100,10,病死,1,0,91
sim_654,平成,運,男,90,3950000,4,100,34,50,13,14,8,9,52,寿命,1,0,90
sim_655,平成,頭脳,女,91,4080000,6,100,34,0,92,11,6,14,6,寿命,1,0,91
sim_656,近未来,コミュ,男,89,8470000,0,100,34,0,14,7,100,8,5,病死,1,0,89
sim_657,近未来,運,女,92,9160000,0,100,34,50,13,14,7,7,62,病死,1,0,92
sim_658,昭和,コミュ,男,94,2770000,0,100,34,0,7,12,98,6,7,病死,1,0,94
sim_659,平成,肉体,男,90,3950000,37,100,34,0,7,93,15,15,9,寿命,1,0,90
sim_660,昭和,コミュ,女,86,2130000,27,100,34,0,14,6,87,5,13,寿命,1,0,86
sim_661,平成,肉体,男,96,4730000,23,100,34,0,15,89,5,15,9,寿命,1,0,96
sim_662,昭和,センス,女,82,1810000,24,100,33,0,6,15,11,93,13,寿命,1,0,82
sim_663,令和,センス,女,91,4700000,0,100,34,0,12,14,12,97,6,病死,1,0,91
sim_664,近未来,センス,男,89,8470000,0,100,34,0,12,6,14,89,7,病死,1,0,89
sim_665,近未来,センス,女,95,9850000,0,100,34,0,7,8,7,87,15,病死,1,0,95
sim_666,平成,肉体,男,103,5640000,0,100,35,0,11,93,10,13,11,病死,1,0,103
sim_667,昭和,頭脳,男,89,2370000,10,100,34,0,92,8,9,13,6,寿命,1,0,89
sim_668,令和,センス,男,89,4400000,12,100,34,0,15,7,13,91,14,寿命,1,0,89
sim_669,近未来,肉体,男,100,11000000,11,100,35,0,6,100,10,5,10,寿命,1,0,100
sim_670,昭和,運,男,92,2610000,4,100,34,50,14,8,15,14,54,寿命,1,0,92
sim_671,令和,肉体,男,103,6500000,0,100,35,0,7,97,14,14,5,病死,1,0,103
sim_672,平成,運,男,88,3690000,22,100,34,50,9,8,12,15,62,寿命,1,0,88
sim_673,近未来,コミュ,女,86,7780000,21,100,34,0,12,11,80,10,15,寿命,1,0,86
sim_674,令和,センス,女,92,4850000,0,100,34,0,9,5,6,93,9,病死,1,0,92
sim_675,令和,センス,男,95,5300000,0,100,34,0,10,10,13,92,6,病死,1,0,95
sim_676,令和,センス,男,92,4850000,7,100,34,0,10,13,6,88,10,寿命,1,0,92
sim_677,近未来,運,男,96,10080000,0,100,34,50,12,9,5,9,64,病死,1,0,96
sim_678,令和,頭脳,男,91,4700000,0,100,34,0,89,11,14,15,6,病死,1,0,91
sim_679,近未来,頭脳,男,92,9160000,0,100,34,0,89,11,15,15,12,病死,1,0,92
sim_680,平成,コミュ,男,82,2910000,19,100,33,0,5,13,91,7,6,寿命,1,0,82
sim_681,昭和,頭脳,男,91,2530000,1,100,34,0,91,12,15,9,5,寿命,1,0,91
sim_682,近未来,頭脳,女,92,9160000,0,100,34,0,96,5,13,10,7,病死,1,0,92
sim_683,近未来,頭脳,女,90,8700000,0,100,34,0,89,12,11,14,5,病死,1,0,90
sim_684,令和,運,女,89,4400000,0,100,34,50,12,8,9,7,58,病死,1,0,89
sim_685,平成,肉体,女,83,3040000,53,100,33,0,6,81,12,7,7,寿命,1,0,83
sim_686,近未来,肉体,女,96,10080000,21,100,34,0,13,96,9,14,14,寿命,1,0,96
sim_687,近未来,肉体,男,101,11230000,4,100,35,0,8,95,7,12,10,寿命,1,0,101
sim_688,令和,センス,女,94,5150000,0,100,34,0,7,8,13,99,5,病死,1,0,94
sim_689,令和,コミュ,女,88,4250000,0,100,34,0,11,6,95,7,8,病死,1,0,88
sim_690,近未来,コミュ,男,95,9850000,0,100,34,0,9,10,93,6,5,病死,1,0,95
sim_691,近未来,頭脳,女,95,9850000,0,100,34,0,97,6,7,8,10,病死,1,0,95
sim_692,平成,センス,女,89,3820000,0,100,34,0,7,11,13,97,14,病死,1,0,89
sim_693,昭和,運,女,85,2050000,16,100,34,50,15,9,5,10,59,寿命,1,0,85
sim_694,近未来,コミュ,女,91,8930000,0,100,34,0,11,13,95,11,11,病死,1,0,91
sim_695,平成,肉体,男,101,5380000,0,100,35,0,9,93,13,5,14,病死,1,0,101
sim_696,昭和,運,女,90,2450000,0,100,34,50,9,14,10,13,59,病死,1,0,90
sim_697,昭和,頭脳,男,90,2450000,3,100,34,0,97,5,15,12,15,寿命,1,0,90
sim_698,平成,コミュ,女,91,4080000,0,100,34,0,8,13,93,14,5,病死,1,0,91
sim_699,昭和,頭脳,女,95,2850000,0,100,34,0,88,5,11,10,7,病死,1,0,95
sim_700,平成,コミュ,男,85,3300000,28,100,34,0,13,6,86,6,14,寿命,1,0,85
sim_701,近未来,肉体,女,99,10770000,16,100,35,0,9,92,10,13,12,寿命,1,0,99
sim_702,令和,肉体,女,96,5450000,21,100,34,0,14,88,11,15,15,寿命,1,0,96
sim_703,平成,コミュ,男,87,3560000,14,100,34,0,10,6,97,14,9,寿命,1,0,87
sim_704,令和,運,男,91,4700000,0,100,34,50,6,14,15,12,56,病死,1,0,91
sim_705,近未来,運,女,88,8240000,10,100,34,50,14,8,7,10,60,寿命,1,0,88
sim_706,平成,肉体,男,95,4600000,18,100,34,0,10,90,13,8,15,寿命,1,0,95
sim_707,昭和,肉体,女,97,3010000,22,100,35,0,5,90,11,9,6,寿命,1,0,97
sim_708,平成,コミュ,女,88,3690000,26,100,34,0,6,9,86,11,8,寿命,1,0,88
sim_709,昭和,コミュ,男,86,2130000,22,100,34,0,9,8,87,5,15,寿命,1,0,86
sim_710,令和,運,女,91,4700000,0,100,34,50,11,8,12,6,60,病死,1,0,91
sim_711,平成,コミュ,女,92,4210000,0,100,34,0,10,11,90,5,6,病死,1,0,92
sim_712,平成,センス,女,94,4470000,0,100,34,0,14,8,12,88,6,病死,1,0,94
sim_713,平成,コミュ,男,85,3300000,22,100,34,0,11,7,94,10,12,寿命,1,0,85
sim_714,近未来,肉体,男,107,12610000,0,100,35,0,5,95,9,7,8,病死,1,0,107
sim_715,昭和,肉体,男,78,1490000,65,100,33,0,10,79,5,11,11,寿命,0,0,78
sim_716,昭和,頭脳,男,87,2210000,18,100,34,0,88,14,12,8,15,寿命,1,0,87
sim_717,平成,コミュ,男,86,3430000,33,100,34,0,10,12,85,12,8,寿命,1,0,86
sim_718,昭和,頭脳,女,77,1410000,53,100,33,0,73,10,5,9,15,寿命,0,0,77
sim_719,近未来,運,男,93,9390000,0,100,34,50,7,9,11,13,56,病死,1,0,93
sim_720,令和,肉体,女,94,5150000,19,100,34,0,7,96,11,15,7,寿命,1,0,94
sim_721,近未来,センス,女,92,9160000,1,100,34,0,5,5,15,95,13,寿命,1,0,92
sim_722,近未来,頭脳,男,92,9160000,0,100,34,0,87,15,11,10,15,病死,1,0,92
sim_723,近未来,センス,男,86,7780000,18,100,34,0,7,15,14,80,6,寿命,1,0,86
sim_724,昭和,運,女,90,2450000,5,100,34,50,5,8,14,12,62,寿命,1,0,90
sim_725,令和,コミュ,女,91,4700000,4,100,34,0,14,6,91,13,8,寿命,1,0,91
sim_726,令和,センス,男,47,50000,100,100,30,0,10,8,9,57,6,老衰,0,0,47
sim_727,平成,運,男,89,3820000,0,100,34,50,12,11,12,8,57,病死,1,0,89
sim_728,近未来,コミュ,女,93,9390000,0,100,34,0,9,5,100,10,13,病死,1,0,93
sim_729,近未来,センス,男,91,8930000,7,100,34,0,11,9,9,87,6,寿命,1,0,91
sim_730,平成,肉体,女,84,3170000,49,100,33,0,7,83,6,8,7,寿命,1,0,84
sim_731,昭和,頭脳,男,90,2450000,0,100,34,0,88,7,10,7,5,病死,1,0,90
sim_732,平成,コミュ,女,90,3950000,0,100,34,0,7,8,94,13,13,病死,1,0,90
sim_733,近未来,運,女,91,8930000,0,100,34,50,5,12,5,7,63,病死,1,0,91
sim_734,平成,頭脳,女,94,4470000,0,100,34,0,87,10,15,8,12,病死,1,0,94
sim_735,昭和,肉体,女,88,2290000,41,100,34,0,11,86,15,5,9,寿命,1,0,88
sim_736,令和,コミュ,男,84,3650000,26,100,33,0,14,10,84,7,10,寿命,1,0,84
sim_737,令和,運,女,95,5300000,0,100,34,50,12,12,5,11,57,病死,1,0,95
sim_738,令和,運,男,95,5300000,0,100,34,50,13,9,13,12,59,病死,1,0,95
sim_739,令和,運,男,90,4550000,0,100,34,50,9,8,7,12,59,病死,1,0,90
sim_740,昭和,頭脳,女,79,1570000,32,100,33,0,85,7,13,9,9,寿命,0,0,79
sim_741,近未来,肉体,男,95,9850000,24,100,34,0,14,90,11,6,6,寿命,1,0,95
sim_742,令和,センス,男,92,4850000,0,100,34,0,5,13,15,91,12,病死,1,0,92
sim_743,昭和,肉体,女,92,2610000,33,100,34,0,9,92,9,8,14,寿命,1,0,92
sim_744,平成,頭脳,男,91,4080000,12,100,34,0,85,11,8,7,8,寿命,1,0,91
sim_745,昭和,運,男,83,1890000,31,100,33,50,8,11,7,14,55,寿命,1,0,83
sim_746,令和,運,男,93,5000000,0,100,34,50,14,8,8,7,65,病死,1,0,93
sim_747,昭和,コミュ,男,90,2450000,0,100,34,0,6,8,98,10,12,病死,1,0,90
sim_748,昭和,センス,男,79,1570000,32,100,33,0,9,7,9,78,5,寿命,0,0,79
sim_749,近未来,肉体,男,100,11000000,13,100,35,0,6,99,11,10,10,寿命,1,0,100
sim_750,近未来,コミュ,男,89,8470000,0,100,34,0,13,10,100,8,14,病死,1,0,89
sim_751,令和,運,男,90,4550000,0,100,34,50,7,13,12,6,64,病死,1,0,90
sim_752,平成,肉体,女,105,5900000,0,100,35,0,10,97,12,9,12,病死,1,0,105
sim_753,平成,コミュ,女,79,2520000,32,100,33,0,12,13,78,6,5,寿命,0,0,79
sim_754,令和,センス,女,67,1100000,66,100,32,0,14,9,14,70,13,老衰,0,0,67
sim_755,平成,コミュ,女,91,4080000,0,100,34,0,14,9,99,6,6,病死,1,0,91
sim_756,近未来,頭脳,男,92,9160000,0,100,34,0,88,11,8,9,11,病死,1,0,92
sim_757,近未来,肉体,男,100,11000000,11,100,35,0,13,87,6,9,5,寿命,1,0,100
sim_758,近未来,運,女,92,9160000,0,100,34,50,11,14,9,13,66,病死,1,0,92
sim_759,昭和,頭脳,男,86,2130000,16,100,34,0,89,7,14,6,12,寿命,1,0,86
sim_760,昭和,運,男,96,2930000,0,100,34,50,7,6,10,9,63,病死,1,0,96
sim_761,令和,肉体,女,88,4250000,43,100,34,0,15,82,11,12,6,寿命,1,0,88
sim_762,近未来,コミュ,男,85,7550000,17,100,34,0,13,14,92,11,13,寿命,1,0,85
sim_763,昭和,センス,女,69,770000,59,100,32,0,12,9,5,71,14,老衰,0,0,69
sim_764,近未来,肉体,男,90,8700000,41,100,34,0,15,86,7,11,10,寿命,1,0,90
sim_765,令和,コミュ,女,67,1100000,68,100,32,0,15,15,75,13,12,老衰,0,0,67
sim_766,平成,コミュ,女,94,4470000,0,100,34,0,6,15,97,11,14,病死,1,0,94
sim_767,昭和,センス,女,90,2450000,0,100,34,0,10,13,10,85,12,病死,1,0,90
sim_768,近未来,コミュ,女,92,9160000,0,100,34,0,5,9,89,5,12,病死,1,0,92
sim_769,令和,センス,女,89,4400000,9,100,34,0,11,8,14,90,6,寿命,1,0,89
sim_770,近未来,コミュ,女,92,9160000,0,100,34,0,5,14,92,5,10,病死,1,0,92
sim_771,近未来,センス,男,92,9160000,0,100,34,0,5,5,6,88,9,病死,1,0,92
sim_772,昭和,頭脳,男,90,2450000,2,100,34,0,89,10,13,10,8,寿命,1,0,90
sim_773,近未来,運,男,93,9390000,0,100,34,50,12,11,12,11,66,病死,1,0,93
sim_774,近未来,運,男,92,9160000,0,100,34,50,13,11,14,10,62,病死,1,0,92
sim_775,近未来,頭脳,女,94,9620000,1,100,34,0,85,6,8,13,9,寿命,1,0,94
sim_776,平成,頭脳,女,89,3820000,0,100,34,0,96,7,5,12,12,病死,1,0,89
sim_777,平成,肉体,男,93,4340000,26,100,34,0,10,87,8,8,12,寿命,1,0,93
sim_778,平成,コミュ,女,92,4210000,1,100,34,0,14,9,97,9,5,寿命,1,0,92
sim_779,近未来,センス,女,88,8240000,17,100,34,0,14,9,11,90,12,寿命,1,0,88
sim_780,近未来,肉体,女,106,12380000,0,100,35,0,9,95,11,11,7,病死,1,0,106
sim_781,平成,運,男,91,4080000,0,100,34,50,11,10,6,5,58,病死,1,0,91
sim_782,昭和,コミュ,女,84,1970000,17,100,33,0,7,10,91,7,14,寿命,1,0,84
sim_783,平成,コミュ,女,88,3690000,9,100,34,0,15,7,95,14,13,寿命,1,0,88
sim_784,近未来,センス,女,91,8930000,0,100,34,0,10,7,15,91,9,病死,1,0,91
sim_785,平成,センス,女,90,3950000,0,100,34,0,8,14,10,93,13,病死,1,0,90
sim_786,平成,センス,女,73,1740000,58,100,33,0,13,12,14,72,5,老衰,0,0,73
sim_787,近未来,運,女,92,9160000,0,100,34,50,12,7,7,14,64,病死,1,0,92
sim_788,平成,センス,男,84,3170000,35,100,33,0,13,12,12,86,5,寿命,1,0,84
sim_789,昭和,センス,女,85,2050000,34,100,34,0,13,14,8,82,8,寿命,1,0,85
sim_790,令和,頭脳,男,90,4550000,0,100,34,0,90,15,5,11,10,病死,1,0,90
sim_791,昭和,肉体,女,100,3250000,19,100,35,0,15,86,14,5,12,寿命,1,0,100
sim_792,平成,コミュ,女,92,4210000,0,100,34,0,6,13,95,11,14,病死,1,0,92
sim_793,令和,頭脳,女,85,3800000,19,100,34,0,91,6,11,9,14,寿命,1,0,85
sim_794,令和,コミュ,男,64,650000,78,100,32,0,6,9,69,7,10,老衰,0,0,64
sim_795,令和,頭脳,女,86,3950000,27,100,34,0,80,13,9,8,5,寿命,1,0,86
sim_796,昭和,コミュ,男,84,1970000,23,100,33,0,9,9,86,7,15,寿命,1,0,84
sim_797,近未来,運,男,92,9160000,0,100,34,50,14,13,13,13,64,病死,1,0,92
sim_798,近未来,センス,女,88,8240000,0,100,34,0,10,13,9,93,11,病死,1,0,88
sim_799,昭和,コミュ,女,91,2530000,10,100,34,0,8,10,86,8,15,寿命,1,0,91
sim_800,平成,センス,女,88,3690000,14,100,34,0,6,11,8,90,6,寿命,1,0,88
sim_801,平成,頭脳,男,91,4080000,8,100,34,0,96,10,5,6,12,寿命,1,0,91
sim_802,平成,センス,男,91,4080000,6,100,34,0,8,11,14,91,11,寿命,1,0,91
sim_803,近未来,肉体,男,103,11690000,0,100,35,0,8,100,8,8,10,病死,1,0,103
sim_804,平成,コミュ,男,86,3430000,12,100,34,0,14,10,87,7,12,寿命,1,0,86
sim_805,近未来,肉体,女,97,10310000,16,100,35,0,12,100,13,15,14,寿命,1,0,97
sim_806,近未来,頭脳,男,89,8470000,0,100,34,0,95,5,12,5,6,病死,1,0,89
sim_807,令和,肉体,女,93,5000000,20,100,34,0,6,88,13,13,8,寿命,1,0,93
sim_808,平成,コミュ,女,91,4080000,18,100,34,0,10,15,96,15,8,寿命,1,0,91
sim_809,令和,肉体,男,93,5000000,24,100,34,0,13,99,10,7,7,寿命,1,0,93
sim_810,昭和,センス,男,86,2130000,28,100,34,0,6,13,14,84,10,寿命,1,0,86
sim_811,昭和,運,男,88,2290000,19,100,34,50,10,11,10,13,58,寿命,1,0,88
sim_812,昭和,肉体,女,86,2130000,47,100,34,0,6,87,9,15,5,寿命,1,0,86
sim_813,平成,コミュ,男,84,3170000,38,100,33,0,13,10,80,11,9,寿命,1,0,84
sim_814,近未来,肉体,男,102,11460000,0,100,35,0,14,100,14,14,10,病死,1,0,102
sim_815,近未来,運,男,94,9620000,0,100,34,50,12,11,11,14,62,病死,1,0,94
sim_816,平成,センス,男,92,4210000,0,100,34,0,8,15,8,88,11,病死,1,0,92
sim_817,平成,センス,男,79,2520000,36,100,33,0,12,6,7,82,10,寿命,0,0,79
sim_818,令和,コミュ,女,90,4550000,13,100,34,0,6,14,95,8,8,寿命,1,0,90
sim_819,令和,運,男,84,3650000,17,100,33,50,6,7,13,10,62,寿命,1,0,84
sim_820,近未来,肉体,女,91,8930000,28,100,34,0,5,86,6,10,7,寿命,1,0,91
sim_821,令和,センス,男,83,3500000,33,100,33,0,8,11,5,80,10,寿命,1,0,83
sim_822,平成,センス,男,88,3690000,16,100,34,0,5,9,10,88,14,寿命,1,0,88
sim_823,令和,頭脳,男,93,5000000,0,100,34,0,97,7,14,14,6,病死,1,0,93
sim_824,昭和,コミュ,男,90,2450000,0,100,34,0,14,11,99,11,11,病死,1,0,90
sim_825,平成,コミュ,女,86,3430000,15,100,34,0,12,15,94,12,5,寿命,1,0,86
sim_826,平成,コミュ,男,91,4080000,1,100,34,0,13,8,90,12,15,寿命,1,0,91
sim_827,令和,肉体,男,98,5750000,15,100,35,0,14,87,13,5,8,寿命,1,0,98
sim_828,近未来,センス,男,89,8470000,0,100,34,0,12,13,12,92,5,病死,1,0,89
sim_829,近未来,運,男,89,8470000,0,100,34,50,11,13,10,7,58,病死,1,0,89
sim_830,平成,頭脳,女,92,4210000,0,100,34,0,99,10,6,5,11,病死,1,0,92
sim_831,昭和,センス,女,90,2450000,3,100,34,0,8,10,10,88,15,寿命,1,0,90
sim_832,昭和,センス,女,91,2530000,0,100,34,0,8,13,15,89,12,病死,1,0,91
sim_833,近未来,コミュ,男,95,9850000,0,100,34,0,14,8,97,13,6,病死,1,0,95
sim_834,平成,センス,男,82,2910000,29,100,33,0,10,11,14,79,9,寿命,1,0,82
sim_835,令和,センス,女,88,4250000,14,100,34,0,13,11,5,87,6,寿命,1,0,88
sim_836,昭和,頭脳,男,81,1730000,42,100,33,0,78,13,7,15,14,寿命,1,0,81
sim_837,平成,頭脳,女,95,4600000,0,100,34,0,89,5,15,10,5,病死,1,0,95
sim_838,令和,コミュ,男,96,5450000,1,100,34,0,15,6,93,9,5,寿命,1,0,96
sim_839,昭和,センス,男,89,2370000,7,100,34,0,9,11,10,96,6,寿命,1,0,89
sim_840,昭和,肉体,男,88,2290000,41,100,34,0,7,81,13,10,14,寿命,1,0,88
sim_841,令和,肉体,男,92,4850000,33,100,34,0,12,91,8,15,8,寿命,1,0,92
sim_842,近未来,コミュ,男,89,8470000,0,100,34,0,7,11,90,5,10,病死,1,0,89
sim_843,令和,運,女,90,4550000,0,100,34,50,7,11,12,12,59,病死,1,0,90
sim_844,近未来,頭脳,男,92,9160000,0,100,34,0,95,6,11,6,15,病死,1,0,92
sim_845,令和,頭脳,女,90,4550000,0,100,34,0,100,14,5,14,7,病死,1,0,90
sim_846,近未来,コミュ,男,91,8930000,0,100,34,0,8,10,98,13,12,病死,1,0,91
sim_847,昭和,肉体,女,90,2450000,37,100,34,0,15,95,12,10,7,寿命,1,0,90
sim_848,昭和,肉体,男,78,1490000,63,100,33,0,9,84,9,15,11,寿命,0,0,78
sim_849,平成,肉体,男,105,5900000,0,100,35,0,12,98,5,11,14,病死,1,0,105
sim_850,昭和,肉体,女,96,2930000,25,100,34,0,14,93,10,14,6,寿命,1,0,96
sim_851,近未来,センス,男,90,8700000,0,100,34,0,9,10,15,100,10,病死,1,0,90
sim_852,近未来,運,女,90,8700000,0,100,34,50,8,12,5,7,59,病死,1,0,90
sim_853,昭和,肉体,男,88,2290000,41,100,34,0,14,80,14,12,12,寿命,1,0,88
sim_854,平成,コミュ,男,96,4730000,0,100,34,0,12,7,91,11,8,病死,1,0,96
sim_855,昭和,頭脳,女,84,1970000,25,100,33,0,86,13,9,9,5,寿命,1,0,84
sim_856,近未来,運,女,92,9160000,0,100,34,50,5,8,10,7,67,病死,1,0,92
sim_857,近未来,コミュ,女,93,9390000,0,100,34,0,5,5,93,6,5,病死,1,0,93
sim_858,令和,肉体,男,43,50000,100,100,30,0,6,49,15,5,5,老衰,0,0,43
sim_859,昭和,肉体,女,76,1330000,63,100,33,0,13,82,13,12,13,寿命,0,0,76
sim_860,平成,肉体,女,87,3560000,44,100,34,0,8,85,8,8,5,寿命,1,0,87
sim_861,令和,運,男,92,4850000,0,100,34,50,10,12,9,11,50,病死,1,0,92
sim_862,平成,センス,男,87,3560000,17,100,34,0,15,7,13,89,15,寿命,1,0,87
sim_863,昭和,運,女,89,2370000,22,100,34,50,11,8,11,8,57,寿命,1,0,89
sim_864,平成,コミュ,女,87,3560000,16,100,34,0,6,6,93,6,14,寿命,1,0,87
sim_865,近未来,頭脳,男,93,9390000,0,100,34,0,88,12,5,10,13,病死,1,0,93
